SSPscen;transportPolScen;regionCat;level;subsectorL1;subsectorL2;FVvehvar;technology;target;symmyr;speed
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|heavy;FCEV;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|light;BEV;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|light;FCEV;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_act;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;Cycle;;;;1.8;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;Passenger Rail;;;;1.6;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;Walk;;;;1.7;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_act;above GDP cutoff;S1S;trn_pass_road;;;;0.7;2040;10
SSP2EU;NAV_all;CAZ;S2S1;trn_pass_road;Bus;;;3;2040;10
SSP2EU;NAV_all;CAZ;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2040;10
SSP2EU;NAV_all;CAZ;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_all;CAZ;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_all;CAZ;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_all;CAZ;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_all;CAZ;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_all;CAZ;S1S;Passenger Rail;;;;4;2040;10
SSP2EU;NAV_all;CAZ;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_all;CAZ;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_all;CAZ;S1S;trn_pass_road;;;;0.6;2040;10
SSP2EU;NAV_all;USA;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_all;USA;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2040;10
SSP2EU;NAV_all;USA;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_all;USA;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_all;USA;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_all;USA;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_all;USA;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_all;USA;S1S;Passenger Rail;;;;4;2040;10
SSP2EU;NAV_all;USA;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_all;USA;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_all;USA;S1S;trn_pass_road;;;;0.6;2040;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Aviation;Electric;1;2045;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Aviation;Hydrogen;10;2045;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Aviation;Liquids;0.1;2045;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Bus;BEV;2;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Bus;FCEV;50;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Bus;Liquids;0.05;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Bus;NG;0.05;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;LDV|2W;BEV;4;2050;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;LDV|2W;Liquids;0.05;2050;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Rail;Hydrogen;2;2050;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Rail;Liquids;0.5;2050;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Ship;Electric;1;2045;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Ship;Hydrogen;10;2045;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Ship;Liquids;0.1;2045;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|heavy;BEV;1.5;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|heavy;FCEV;50;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|heavy;Liquids;0.05;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|heavy;NG;0.05;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|light;BEV;1.5;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|light;FCEV;40;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|light;Liquids;0.05;2030;10
SSP2EU;NAV_all;below GDP cutoff;FV;;;Truck|light;NG;0.05;2030;10
SSP2EU;NAV_all;below GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_all;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;HSR;;;;2.8;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;Passenger Rail;;;;1.5;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_all;below GDP cutoff;S1S;trn_pass_road;;;;0.7;2040;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Aviation;Electric;1;2045;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Aviation;Hydrogen;10;2045;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Aviation;Liquids;0.1;2045;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Bus;BEV;2;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Bus;FCEV;40;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Bus;Liquids;0.1;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Bus;NG;0.1;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;LDV|2W;BEV;4;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;LDV|2W;Liquids;0.05;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Rail;Hydrogen;2;2050;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Rail;Liquids;0.5;2050;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Ship;Electric;1;2045;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Ship;Hydrogen;10;2045;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Ship;Liquids;0.1;2045;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|heavy;BEV;2;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|heavy;FCEV;9;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|heavy;Liquids;0.05;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|heavy;NG;0.05;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|light;BEV;2;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|light;FCEV;4;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|light;Liquids;0.05;2030;10
SSP2EU;NAV_all;above GDP cutoff;FV;;;Truck|light;NG;0.05;2030;10
SSP2EU;NAV_all;above GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_all;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;Cycle;;;;1.8;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;Passenger Rail;;;;1.6;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;Walk;;;;1.7;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_all;above GDP cutoff;S1S;trn_pass_road;;;;0.7;2040;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Aviation;Electric;1;2045;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Aviation;Hydrogen;10;2045;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Aviation;Liquids;0.1;2045;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Bus;BEV;2;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Bus;FCEV;50;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Bus;Liquids;0.05;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Bus;NG;0.05;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;LDV|2W;BEV;4;2050;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;LDV|2W;Liquids;0.05;2050;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Rail;Hydrogen;2;2050;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Rail;Liquids;0.5;2050;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Ship;Electric;1;2045;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Ship;Hydrogen;10;2045;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Ship;Liquids;0.1;2045;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|heavy;BEV;1.5;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|heavy;FCEV;50;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|heavy;Liquids;0.05;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|heavy;NG;0.05;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|light;BEV;1.5;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|light;FCEV;40;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|light;Liquids;0.05;2030;10
SSP2EU;NAV_ele;below GDP cutoff;FV;;;Truck|light;NG;0.05;2030;10
SSP2EU;NAV_ele;below GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;Cycle;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;Domestic Aviation;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;HSR;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;Passenger Rail;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;Walk;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;trn_freight_road;;;;1;2040;10
SSP2EU;NAV_ele;below GDP cutoff;S1S;trn_pass_road;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Aviation;Electric;1;2045;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Aviation;Hydrogen;10;2045;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Aviation;Liquids;0.1;2045;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Bus;BEV;2;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Bus;FCEV;40;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Bus;Liquids;0.1;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Bus;NG;0.1;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;LDV|2W;BEV;4;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;LDV|2W;Liquids;0.05;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Rail;Hydrogen;2;2050;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Rail;Liquids;0.5;2050;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Ship;Electric;1;2045;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Ship;Hydrogen;10;2045;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Ship;Liquids;0.1;2045;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|heavy;BEV;2;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|heavy;FCEV;9;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|heavy;Liquids;0.05;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|heavy;NG;0.05;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|light;BEV;2;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|light;FCEV;4;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|light;Liquids;0.05;2030;10
SSP2EU;NAV_ele;above GDP cutoff;FV;;;Truck|light;NG;0.05;2030;10
SSP2EU;NAV_ele;above GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;Cycle;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;Domestic Aviation;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;HSR;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;Passenger Rail;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;Walk;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;trn_freight_road;;;;1;2040;10
SSP2EU;NAV_ele;above GDP cutoff;S1S;trn_pass_road;;;;1;2040;10
SSP2EU;NAV_lce;CAZ;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Bus;BEV;1;2040;10
SSP2EU;NAV_lce;CAZ;FV;;;Bus;FCEV;1;2040;10
SSP2EU;NAV_lce;CAZ;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|heavy;BEV;1;2040;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|heavy;FCEV;1;2040;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|light;BEV;1;2040;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|light;FCEV;1;2040;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_lce;CAZ;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_lce;CAZ;S2S1;trn_pass_road;Bus;;;3;2040;10
SSP2EU;NAV_lce;CAZ;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2040;10
SSP2EU;NAV_lce;CAZ;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_lce;CAZ;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_lce;CAZ;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_lce;CAZ;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_lce;CAZ;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_lce;CAZ;S1S;Passenger Rail;;;;4;2040;10
SSP2EU;NAV_lce;CAZ;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_lce;CAZ;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_lce;CAZ;S1S;trn_pass_road;;;;0.6;2040;10
SSP2EU;NAV_lce;USA;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Bus;BEV;1;2035;10
SSP2EU;NAV_lce;USA;FV;;;Bus;FCEV;1;2035;10
SSP2EU;NAV_lce;USA;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Truck|heavy;BEV;1;2035;10
SSP2EU;NAV_lce;USA;FV;;;Truck|heavy;FCEV;1;2035;10
SSP2EU;NAV_lce;USA;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Truck|light;BEV;1;2035;10
SSP2EU;NAV_lce;USA;FV;;;Truck|light;FCEV;1;2035;10
SSP2EU;NAV_lce;USA;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_lce;USA;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_lce;USA;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_lce;USA;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2040;10
SSP2EU;NAV_lce;USA;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_lce;USA;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_lce;USA;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_lce;USA;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_lce;USA;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_lce;USA;S1S;Passenger Rail;;;;4;2040;10
SSP2EU;NAV_lce;USA;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_lce;USA;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_lce;USA;S1S;trn_pass_road;;;;0.6;2040;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Bus;BEV;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Bus;FCEV;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|heavy;BEV;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|heavy;FCEV;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|light;BEV;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|light;FCEV;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_lce;below GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;HSR;;;;2.8;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;Passenger Rail;;;;1.5;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_lce;below GDP cutoff;S1S;trn_pass_road;;;;0.7;2040;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Bus;BEV;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Bus;FCEV;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|heavy;BEV;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|heavy;FCEV;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|light;BEV;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|light;FCEV;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_lce;above GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_lce;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;S1S;Cycle;;;;1.8;2040;10
SSP2EU;NAV_lce;above GDP cutoff;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_lce;above GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_lce;above GDP cutoff;S1S;Freight Rail;;;;1;2040;10
